1Otis1	0.0
Aleksis2	0.3333333333333333
Alex Black	14.66666666666666
Alex Zender	0.0
Alex_man_xD	16.00000000000001
Alexhangman	7.33333333333333
Ardentis	0.0
Brendonpit	7.33333333333333
Butterscotch	0.3333333333333333
Darct	0.0
Dark-Syberia	0.0
DarkVladislav	0.3333333333333333
Dimmy	0.0
EHOT	0.3333333333333333
Efim9	0.0
Evgenii857752	29.00000000000001
FleNdeR	0.0
Freemen	22.333333333333343
FrostmanX	0.6666666666666666
Gnot	50.66666666666675
Hoop	11.0
LastName	0.0
Lesath	0.0
LinX	16.00000000000001
Marazm	0.3333333333333333
MegaDist	0.0
Mikhail0s	6.666666666666664
NTN	0.3333333333333333
NekoMan	82.99999999999999
NickOn	0.3333333333333333
Pico	0.0
Shlyapa	575.3333333333355
SteelKnight	42.33333333333336
Terravill	328.33333333333286
Unearth	0.0
Unknown	0.0
VladimirRed	0.0
Vnuk1971	0.0
Wildelir	7.33333333333333
YDS	20.66666666666666
ZeiGan	0.0
Zodchy	7.33333333333333
_MIK_	9.333333333333332
abu	43.666666666666686
akl	27.333333333333304
alaken	137.9999999999999
andrei_kob	6.666666666666664
brut1	83.00000000000003
dementew	0.3333333333333333
dreff	0.0
dsad67	66.6666666666668
dyuke	253.3333333333328
fr0stMan	10.0
gena2279	0.0
grindcorer	6.666666666666664
infusion	0.0
karamba1985	0.0
kinoman	30.000000000000018
kynep	0.3333333333333333
manzana3000	10.0
planeta20	0.0
rpy6blu	0.0
serjANT	0.0
sterile_space	0.0
vasil	0.0
waitNbleed	0.0
zerstorer	0.0
zett	0.0
Алексей Ш	0.0
Даниил Андреев	0.0
Илья Братушкин	0.3333333333333333
Илья Шин	48.0
Кролл	6.666666666666664
Наденька N	0.0
Полуакустик	6.666666666666664
Путеводитель	10.0
Руслан Биккинин	0.0
Эдуардо	0.0
ЯтЪ	0.0
